id	filename	md5	size	state
79a8277a-ed97-4b98-867e-3786a9f49104	TCGA-LUAD.e25a3ae1-ee1a-45d6-a945-16b2955fca2e.absolute_liftover.gene_level_copy_number.v36.tsv	bf89dffef6b3650ec595303d10e7a0bf	3431051	released
8a50f37a-d044-4b03-80da-29698dea0748	TCGA-LUAD.211a8ccf-09a6-42df-b17b-04f738f53748.absolute_liftover.gene_level_copy_number.v36.tsv	891898436c9a5ddafd51e382fc0a83fe	3430670	released
a47a13d0-f1e6-4369-b90b-491e3b1ef96a	TCGA-LUAD.7d1133f5-d4d4-41e4-9903-9c42accf5889.absolute_liftover.gene_level_copy_number.v36.tsv	b480179d71b9e9c1ea41018613acdb02	3432437	released
2d07aea2-2b0d-4a85-9440-fb7f222bbc6e	TCGA-LUAD.5631bc38-4ea7-48ef-9703-9beb54b39fa9.absolute_liftover.gene_level_copy_number.v36.tsv	735078f484008f95a911d93e450a5a45	3432164	released
4ff6e609-aa13-485b-992c-54f578366210	TCGA-LUAD.7f1de6c9-0d1b-433f-865f-3a26c547a26d.absolute_liftover.gene_level_copy_number.v36.tsv	f5aa21a0074fcc5b081682652898c94a	3431927	released
42308131-d57a-47e6-a505-39ce76c86e2d	TCGA-LUAD.5a1570e5-e739-4d96-9d3f-17b178d3b069.absolute_liftover.gene_level_copy_number.v36.tsv	bd5b6fae0e70ce81348c2371f1f6e31f	3432572	released
f35086c4-a604-4d32-8a27-8fd8f7f59649	TCGA-LUAD.d471679b-dc25-4f7c-9e29-eecd3d1f167f.absolute_liftover.gene_level_copy_number.v36.tsv	37ad2bef5c3001cf0dd91f1c89778d65	3431474	released
337c3548-6819-4e57-9d9b-0557a3cdc8bd	TCGA-LUAD.65e4ea36-7008-435a-97d8-9c95b0292049.absolute_liftover.gene_level_copy_number.v36.tsv	7ea84eba29a07389f0cc95fee344c2e8	3428630	released
5e4465e1-484a-4008-a0cc-6bb7ce599adc	TCGA-LUAD.640c682c-2f19-4307-853f-1ea70c3f55a1.absolute_liftover.gene_level_copy_number.v36.tsv	df1a693960075aac70985909b250875d	3431453	released
5196712e-b847-44cc-bedc-a976e8c22975	TCGA-LUAD.fee87f3d-5e50-4350-9322-329ce585b9af.absolute_liftover.gene_level_copy_number.v36.tsv	b2984f61465f15fb04010049cb408d4e	3432011	released
d615bccf-731a-4616-9b6b-23a262dbb5ac	TCGA-LUAD.5f224fa1-13d6-4310-a238-7482cd3bdbc6.absolute_liftover.gene_level_copy_number.v36.tsv	dd72cc8956d3cde0814a5ba091da6738	3436757	released
329e7f0d-8eb4-4e5d-9d21-80f9792dadc7	TCGA-LUAD.a4f3c167-3875-4cef-b2ab-1bbdc10c5794.absolute_liftover.gene_level_copy_number.v36.tsv	7711d3316a5b4e1f71146349cc5f830f	3436235	released
4520bdf4-a88e-42cc-8626-c3210e783b9f	TCGA-LUAD.2ffac0f4-2223-40a2-a315-ce26ec2244e4.absolute_liftover.gene_level_copy_number.v36.tsv	c7fae7c4eea9a80e7860b102abca1458	3436385	released
2e2cb831-3905-4f60-b82c-dde9b676e1ae	TCGA-LUAD.73d9c63c-d9e5-4ff2-a4c1-2ab0b350cbc5.absolute_liftover.gene_level_copy_number.v36.tsv	06df7acff132d79d09d270b374841219	3431426	released
a10ce68a-4146-4770-9c3c-3c6538bee9be	TCGA-LUAD.54ad0aa9-f043-4909-84f5-d4bdcce98ce8.absolute_liftover.gene_level_copy_number.v36.tsv	064d70742e64c0ca13ec977675364dab	3436757	released
aaecc926-9a3e-4e6e-8890-66690272869d	TCGA-LUAD.1253f3d7-92ff-419b-946a-6962d84d8fb6.absolute_liftover.gene_level_copy_number.v36.tsv	fd4e73fe27b9284ce2b1bd207d61f828	3433154	released
7ccf404e-8279-4acc-9f1a-74e4686f3efb	TCGA-LUAD.2727a745-f95f-4377-a264-5dac84a3dbb6.absolute_liftover.gene_level_copy_number.v36.tsv	68638166e522869fd0e66494015aa833	3431708	released
d97f5f36-9396-40cf-82bf-48847ad8f8f6	TCGA-LUAD.78689aa6-12c4-49d9-a9b5-83cdf683d62e.absolute_liftover.gene_level_copy_number.v36.tsv	892c6cccc6d59d12c00a91a2ad06f047	3432095	released
4ac0b9d3-626c-4857-bbac-531a4b6f3e3f	TCGA-LUAD.bd8385d5-e8ec-411b-9c9a-10d5682cbbea.absolute_liftover.gene_level_copy_number.v36.tsv	971471264e5ef0355453e43f2c688998	3431867	released
153a3940-9fa5-4835-9084-07742d16d83b	TCGA-LUAD.e3c1cb90-1622-4f51-9f30-b209b7bdf48d.absolute_liftover.gene_level_copy_number.v36.tsv	1a74ef4641f3faf90a555fc7cb227609	3430754	released
fb4e94e2-bde1-4a68-aa2e-d63b41ea9a13	TCGA-LUAD.1ed4a883-d255-4d45-8ef5-4d9ae896796f.absolute_liftover.gene_level_copy_number.v36.tsv	fe0223c309eb67d8c58239ea7cf95f36	3431702	released
f2698019-d627-4ba1-b535-0a97808f1825	TCGA-LUAD.713ba035-6b7c-439e-b86b-c54d127a9176.absolute_liftover.gene_level_copy_number.v36.tsv	25440f43d2f73ae864489aa94bc97e1e	3430457	released
819ead3d-6a65-4f6f-b665-ca6a3cf4d4ff	TCGA-LUAD.565d8f45-819a-46b7-8697-92fb545cdb6f.absolute_liftover.gene_level_copy_number.v36.tsv	bd65d57de5a171f15a9c7904b67e3d6e	3437423	released
ce688674-e599-49c1-ad4c-3b3b73d54b90	TCGA-LUAD.3f0544a7-a6c9-4ba1-bdd8-ba7888b3bab4.absolute_liftover.gene_level_copy_number.v36.tsv	4a877fbdeb9e135c6b0c3f4525fc6a0c	3431414	released
cd90dff2-0099-4464-9329-e0ca5e093521	TCGA-LUAD.6b1d5da1-9382-4324-aba1-f5e71abdd863.absolute_liftover.gene_level_copy_number.v36.tsv	2f0c9af696cef9ca0dfe0690dbbb3835	3430934	released
b00a78a4-d879-4d24-8666-a2e9ef6a24bc	TCGA-LUAD.6c07995f-b919-493a-9254-76f7d79598cf.absolute_liftover.gene_level_copy_number.v36.tsv	bb4988b81acb3a0da4daa2b3c32e59e4	3436277	released
9884ea55-6785-4add-b73e-aca9c37bec20	TCGA-LUAD.67f2eebb-bb1e-4382-9477-b138fa92042a.absolute_liftover.gene_level_copy_number.v36.tsv	d08f41bc414e2a523466e8b467c70eeb	3437465	released
6f556df2-994c-4604-a06d-97fe8d200d83	TCGA-LUAD.1a5e33e6-2949-47ea-91ee-944611025ed4.absolute_liftover.gene_level_copy_number.v36.tsv	05029b5f74d375d87b9003a7040b6eaa	3432257	released
bc310026-9bb1-4f4c-966c-ea5e7045646a	TCGA-LUAD.57879b0a-a7e6-49f6-bf46-1349a87f2516.absolute_liftover.gene_level_copy_number.v36.tsv	1d97df884f77d3a808204eda6816bb66	3431108	released
0470e17e-86c8-4929-abda-5d24e66f0cee	TCGA-LUAD.44b803e1-677e-4c07-bf45-4c185c3f97f3.absolute_liftover.gene_level_copy_number.v36.tsv	a48cc46a9a553aadb862dc25dd2e89aa	3430976	released
94a24124-a91b-42bd-a499-90d485df43c6	TCGA-LUAD.2791d2ae-3139-47d6-99e8-94b4146cc0a9.absolute_liftover.gene_level_copy_number.v36.tsv	b2207ad89bada75c2171e3bcd9890899	3432995	released
1ba7b51e-e965-4a4a-94ae-2fa306d44b46	TCGA-LUAD.b7dc9d73-5a7c-4b6e-b659-351b7335c92a.absolute_liftover.gene_level_copy_number.v36.tsv	23128591aaf571e64c0f6970c47cca01	3432785	released
09794a7b-8589-42f8-8325-7e443a81b44b	TCGA-LUAD.b26c8dda-1751-4bc0-96b9-1059b69d0803.absolute_liftover.gene_level_copy_number.v36.tsv	535ddb063e1ddd2c397f441438590498	3436433	released
5b8b1d86-96a9-4ae5-bd25-c397837106a7	TCGA-LUAD.9e6f75ae-0ffd-46a6-833f-36d226655ef6.absolute_liftover.gene_level_copy_number.v36.tsv	e7207df66fdcb77e3e9a0eee32b42bf8	3436046	released
aa1f2b7d-c5b4-40b1-a582-3af8ad159d07	TCGA-LUAD.bd8a87b0-56c2-4de7-b6e0-fd522c624e2a.absolute_liftover.gene_level_copy_number.v36.tsv	46173cbff58d7cc8a4094307df7689dc	3436568	released
b279b7c0-ced3-463e-993c-fc53a9c0cec4	TCGA-LUAD.cef12e73-9728-40de-8cdc-7187dbc395f7.absolute_liftover.gene_level_copy_number.v36.tsv	0be262f6c280116c3d16eff30e8dac33	3436064	released
51da5e84-d276-4459-b298-425bd34bdb4d	TCGA-LUAD.216febf0-ffba-4d40-8591-7b05d61d52c2.absolute_liftover.gene_level_copy_number.v36.tsv	c65b76ce7230717c789671bffb7bcaa0	3431639	released
2acb22bb-2577-4d0c-b4b5-9a0c0e422c76	TCGA-LUAD.8c6c82bb-e677-430e-89c0-eb0e8faad85f.absolute_liftover.gene_level_copy_number.v36.tsv	9a8bafcf37b55d44140563a3f02aad4a	3431759	released
384f3e81-a217-4eec-90a2-5a6d5df8ca5f	TCGA-LUAD.f44c4488-7cad-480b-ae64-95d4eb3adc72.absolute_liftover.gene_level_copy_number.v36.tsv	6dd2d8e810d3ea1f4f71b8cd41a20603	3436652	released
fda0186c-4464-4322-b278-316e7a67dc1f	TCGA-LUAD.9586dd0a-8c03-4e80-a563-96b033fe28b2.absolute_liftover.gene_level_copy_number.v36.tsv	eae9dec5ac729722197e329c799dd544	3436442	released
a563bd47-a413-4ce8-81e5-2bac666e4a4f	TCGA-LUAD.a8466c33-c812-48aa-9c92-b5a19d944e1c.absolute_liftover.gene_level_copy_number.v36.tsv	837ffcf84b1d29341933ca54c922abb6	3431504	released
9c8f91bd-5a26-42c3-98a1-958df3e62672	TCGA-LUAD.5d522855-6f7e-47e7-bd50-408c094d8afd.absolute_liftover.gene_level_copy_number.v36.tsv	56a218974ca16834bffc02146093ec40	3435851	released
00321d5d-4714-4808-9a6e-0f5d6e113426	TCGA-LUAD.7d5e5ff9-9ac5-413d-8373-4e8189081dce.absolute_liftover.gene_level_copy_number.v36.tsv	71cbe9fdbba7a20b6864f287d86ffcfb	3430970	released
fb7563ae-de66-4fb4-8195-2b993ba5519c	TCGA-LUAD.4ec66dd9-d216-48c8-8a90-30a609a8e62c.absolute_liftover.gene_level_copy_number.v36.tsv	4bae03060dbb46637bddf098bbffb195	3435944	released
ed665ec3-76e3-48a3-a638-08fbd5851414	TCGA-LUAD.dbab9576-bfee-4005-99ea-d8ffd3dbb189.absolute_liftover.gene_level_copy_number.v36.tsv	288a48e480e13d98638fd3b00012da81	3430670	released
e9c14097-1df2-4acf-b391-6677d604347c	TCGA-LUAD.54f2b3ef-2e10-4630-a4c0-6fe0ea67cc63.absolute_liftover.gene_level_copy_number.v36.tsv	8f2a7e2d62636a76ca5d6bbb4b9e1ba6	3431813	released
dd311a58-85f7-48f7-be8d-8f9f6edd38e2	TCGA-LUAD.3ece32e5-83cd-4c15-be36-8ad76bda8160.absolute_liftover.gene_level_copy_number.v36.tsv	a7be4c07121383acca3c597cfc6bab37	3436790	released
6d95ea9a-dca2-400c-a1b2-15fb3ff0a8a2	TCGA-LUAD.87f354ff-5549-4c2f-b6b7-dbb0130d14cf.absolute_liftover.gene_level_copy_number.v36.tsv	fb98dcd327499f7b42af669de87fbad4	3430829	released
73fe6369-9f04-4b32-911f-4b5b2cb5ab95	TCGA-LUAD.c4ad46bb-26c4-4267-a0c2-cb0983719465.absolute_liftover.gene_level_copy_number.v36.tsv	905dfe1cc2fd51d07ac9cf6221e3daa6	3431282	released
13d36ddd-298c-43ec-af3f-30ce7db640e2	TCGA-LUAD.a946b160-195e-4214-b5cb-13e36ef7034a.absolute_liftover.gene_level_copy_number.v36.tsv	9a35c3887cc3b33164984998dd6b9d4d	3436280	released
f5532c3a-14b0-4e56-a078-9de66bb899e4	TCGA-LUAD.b0446a3f-fc44-4e47-945c-e516eb1af863.absolute_liftover.gene_level_copy_number.v36.tsv	a536927fae5a16c0f2bc008040c386d5	3431225	released
f16e790d-84fc-4167-a0c8-e655f40cbce1	TCGA-LUAD.03747cab-19ad-4316-93ce-6c642a7fb5bf.absolute_liftover.gene_level_copy_number.v36.tsv	b67a29fcf71586ece50aef1397697793	3431822	released
afd63f02-bbfa-41ab-b869-5c68f856ebc1	TCGA-LUAD.b8db5862-cc40-4276-90ca-13324afd43c2.absolute_liftover.gene_level_copy_number.v36.tsv	68a628d0e63235da347162f5f16d027b	3430892	released
7286c0c5-4789-4cc4-8618-513f4c6fdbfe	TCGA-LUAD.0080b1c1-7fc7-48be-979b-3f3400080e39.absolute_liftover.gene_level_copy_number.v36.tsv	e59a641e675d5d49807c3de8737c2400	3435551	released
60b0f14b-0050-43d0-9a72-4821333a7ec2	TCGA-LUAD.b36580ea-acfc-4121-b610-105157f3f15e.absolute_liftover.gene_level_copy_number.v36.tsv	4e62290a4121c9c976b48e66d88bc3eb	3429308	released
3b83bb76-2110-4595-8647-014a69d5e95e	TCGA-LUAD.1389e70e-c58d-4ab1-88b8-b596616524c0.absolute_liftover.gene_level_copy_number.v36.tsv	23f8041d4d2cabc97a4d5476237ce496	3436010	released
e491a004-49e7-4757-bc15-e29f28b6dfa8	TCGA-LUAD.83aca67c-5e20-4603-98c1-2e1cbfc2d47d.absolute_liftover.gene_level_copy_number.v36.tsv	22adc87d5a339af8e3ab6473500dcfd6	3432458	released
f5f83f64-626a-4213-a2aa-72c9ce9b2510	TCGA-LUAD.27508f09-f099-4840-88f1-317b5249b4ad.absolute_liftover.gene_level_copy_number.v36.tsv	7a3989e9c5595e8322967fed38acc2a9	3436949	released
e80d3639-9cd8-4d53-85da-2a3883cb9d91	TCGA-LUAD.830524d0-8d9a-4d84-8532-b4e90a25f7e3.absolute_liftover.gene_level_copy_number.v36.tsv	4ee0d9cf68de8359fa536549a197b3ce	3434885	released
f20b7edb-a9a7-44e9-80a6-12c143557f82	TCGA-LUAD.a048c2a2-6938-4952-8c05-1031fcf96b50.absolute_liftover.gene_level_copy_number.v36.tsv	d088e2cad9a50a144321d9b02a496728	3431909	released
14563a3b-580e-4048-97b6-f1ac5caffbca	TCGA-LUAD.ade626fb-fb8c-42ec-80a8-f6360e51d9a2.absolute_liftover.gene_level_copy_number.v36.tsv	174ba521099fbb269e723603a6e545df	3436265	released
64d803f9-1446-4046-b764-a06d20ed8479	TCGA-LUAD.1da20181-a246-49e3-a0bd-8542a96b3243.absolute_liftover.gene_level_copy_number.v36.tsv	514a44f56a301ae6545803c5a3f8ef67	3436898	released
ad725b9b-80be-4ae2-a2f7-76033e4035d8	TCGA-LUAD.830e3809-c72d-4e1b-a266-ad4f0ce903c2.absolute_liftover.gene_level_copy_number.v36.tsv	866726f2c0e04026081ca02f8f60cda6	3431624	released
f01b9e45-3b44-468c-bc70-3ec841505333	TCGA-LUAD.c050a131-745c-494a-aad4-9fac89892f89.absolute_liftover.gene_level_copy_number.v36.tsv	3bbba9713b49845f198a95b6d5637df8	3435704	released
2231f761-4e4d-4ca0-8fed-9e1fab69b08f	TCGA-LUAD.ab8f39f2-c77d-42e2-8036-850fde5d4b65.absolute_liftover.gene_level_copy_number.v36.tsv	a2b4ceb1f77e7a1b2c4e7bf6dbf65a8a	3434693	released
d337f84c-df4a-4e73-bea9-718f009cbf4a	TCGA-LUAD.9a038983-ad05-4d74-845f-9bf6ead40607.absolute_liftover.gene_level_copy_number.v36.tsv	8872a1e3b391ebbb838f6133814be970	3432209	released
ba316fd7-a7ea-4106-8be0-f7dc7673e466	TCGA-LUAD.132fea26-dd36-4dc1-9fab-69c4e23336ef.absolute_liftover.gene_level_copy_number.v36.tsv	17f643d85fc43d16fe0babe23854cb5e	3430319	released
01e922fb-dcad-4371-9802-5da073b14bff	TCGA-LUAD.02a3958c-efc2-433b-9187-19ba2607468d.absolute_liftover.gene_level_copy_number.v36.tsv	1204052ac7e7c8f911288686f906404b	3430538	released
715d4eb1-bb43-43a2-8f47-82af226bf7d3	TCGA-LUAD.01f5d28e-fe75-4d58-9440-ea66f46006c4.absolute_liftover.gene_level_copy_number.v36.tsv	f4efdee2a3471cf554b17b5ed7637ec8	3431783	released
ca2bff06-07d1-45f3-9d16-bc3e90fe0f08	TCGA-LUAD.dba60d06-6318-47ad-a4d3-9a977e9e5d4b.absolute_liftover.gene_level_copy_number.v36.tsv	2d0da114e83643debd5a31111f802a54	3430499	released
6f517365-b6e0-4c42-8532-695c83ba7073	TCGA-LUAD.af9565e2-ef46-4a8f-876e-2e6e7220280f.absolute_liftover.gene_level_copy_number.v36.tsv	fc1d83fb0a3efc8ab3220d0cf8129d44	3432281	released
3e2ec4e9-e72c-4a53-a7aa-79a4166ccfc6	TCGA-LUAD.be7e0e10-ba32-4e07-8d3d-0972feffe182.absolute_liftover.gene_level_copy_number.v36.tsv	c656d9b773f818e257ee9798ec99aa29	3437435	released
ed4a44d3-22a1-49de-a560-565d9c572680	TCGA-LUAD.7d1b998b-41a2-4347-b559-7863f5b98339.absolute_liftover.gene_level_copy_number.v36.tsv	a38ed99bd30a933c6f65bcadb594579e	3432389	released
2cdc936e-ee51-4d6b-bdee-7806a0ba4960	TCGA-LUAD.8546b5dc-43ce-486d-93cf-2c16b83c9d4e.absolute_liftover.gene_level_copy_number.v36.tsv	5d753ed8bf0d739ba6c52ce60e1658d9	3435353	released
f51f9d32-2fb0-4779-93b1-9615cc0481a3	TCGA-LUAD.12d2f969-2231-4bbc-81c1-34b3ae8f80eb.absolute_liftover.gene_level_copy_number.v36.tsv	6bf2bfe16b7445c5b90b4e31028f2b3d	3436901	released
0fef0c8f-ade5-45a8-b79a-4d1844b904f0	TCGA-LUAD.d5f19381-3631-43d1-abab-336134cc2afd.absolute_liftover.gene_level_copy_number.v36.tsv	aaeaebcb86c3d99063acc9b0cd560a3c	3434756	released
0d54bff2-0132-48f4-aaaa-32ca28f00553	TCGA-LUAD.2f46913c-b3a2-4809-b1e3-9a12b43511ac.absolute_liftover.gene_level_copy_number.v36.tsv	9c522d1656040d627fb91ecb47468011	3429953	released
da78d780-26a5-4bff-8ed7-ecb564feef9d	TCGA-LUAD.62e987e4-6b92-4f6a-8407-fad966128c27.absolute_liftover.gene_level_copy_number.v36.tsv	ae5982ae35aa2fc959fd1f69951a96f2	3431123	released
0f2bb873-2b2b-4d65-8996-ca667ca826c1	TCGA-LUAD.ada9c3d8-319f-41e1-9c9a-09aeffc6d68e.absolute_liftover.gene_level_copy_number.v36.tsv	1d436dc2cc8cd4975673f7db15f66aa1	3430775	released
5ee3c8ee-95ce-4788-b543-ada167c62b67	TCGA-LUAD.6771edd5-a412-4d85-bc5e-7ba862721a43.absolute_liftover.gene_level_copy_number.v36.tsv	30b2f46665af63c0811b1dc3e2190c18	3431912	released
264ed5cb-d936-4b48-a99f-7c0d8ca59b78	TCGA-LUAD.31992e33-6cdf-4166-a411-d7e14d9a27af.absolute_liftover.gene_level_copy_number.v36.tsv	b96076e39e5bf7fe4e3a2d282b801616	3432656	released
41937cb9-1014-49ed-b871-e944388cea55	TCGA-LUAD.f437579a-6706-438e-a971-db42075008b2.absolute_liftover.gene_level_copy_number.v36.tsv	215e22eaf058f9d323f67a1f78a1cfbe	3430910	released
264b1504-a13a-4637-8de2-875e640fcf01	TCGA-LUAD.1c3f76ca-a0f5-4b4c-8438-7eea1c5e161f.absolute_liftover.gene_level_copy_number.v36.tsv	db56c2d521ecb0877545c4bf52d0b9fa	3431834	released
a13d2bad-8814-44c1-8d70-cbeddef57607	TCGA-LUAD.ec5e9622-939a-4afe-b60b-e9c18ddbe6b1.absolute_liftover.gene_level_copy_number.v36.tsv	dc0da69fd7c9ecfe95223e990e917d93	3432017	released
e309a91e-ff68-49d0-be49-54d2eefbd3a0	TCGA-LUAD.11bee791-e550-4d61-b424-47eed700529f.absolute_liftover.gene_level_copy_number.v36.tsv	bf224d39b724cc693548fbddd8dec001	3432044	released
073a83f5-bb88-45ea-90d2-4cc7e66ef0aa	TCGA-LUAD.64e2ab05-f92f-47e9-aa21-6fd496f130f6.absolute_liftover.gene_level_copy_number.v36.tsv	51c550d987a75167defdbe81ec4b01d9	3435881	released
7789bde9-4ecd-4cf5-b346-2a5d654aaaef	TCGA-LUAD.8eb58bcf-01a8-4bc8-a501-bc984774d6d2.absolute_liftover.gene_level_copy_number.v36.tsv	5816ea06c311f6a5923ed1c7295b59b3	3431588	released
57b10265-29d8-440c-ad02-52d7bf908f90	TCGA-LUAD.5aede5d3-228b-450a-b42a-8b834cd18bc9.absolute_liftover.gene_level_copy_number.v36.tsv	f13d8c93c2518673b6c1f8b6953f2bbd	3432767	released
0e6d636c-e7d5-47c6-a739-f93868b82e31	TCGA-LUAD.fd244cba-df42-4bd6-b4c2-baf724c3e3e5.absolute_liftover.gene_level_copy_number.v36.tsv	2ac91f824c8fd82552029b30799e1acc	3436355	released
7a29ac68-3737-4cd7-8a37-9dd375f872f1	TCGA-LUAD.6ecf5085-d31a-469c-ac24-19a423a5262e.absolute_liftover.gene_level_copy_number.v36.tsv	a882372ec222297d32dc9e140d91fcd5	3431612	released
8dcd3eca-44e5-4793-99bd-d805e828c3a7	TCGA-LUAD.1611b412-b41e-4968-b0b6-2767e8c7fe2b.absolute_liftover.gene_level_copy_number.v36.tsv	0eb946c1e1639be55f6c9265cecf914d	3430955	released
ac32358a-8a24-4c65-a5b6-d8c6e315d6cd	TCGA-LUAD.0706a750-7884-4447-8453-009495f8ace3.absolute_liftover.gene_level_copy_number.v36.tsv	2d5bf134168ded062529cf0c27928c61	3437069	released
f0767fb8-f9d0-4492-80da-87f9da5e396b	TCGA-LUAD.aa153556-d066-45cb-a8bb-16ea9d217a0d.absolute_liftover.gene_level_copy_number.v36.tsv	c6bf8b4b836ba729d7b110d505bb2ec7	3436484	released
83c22bf6-25dc-4d9b-893a-75d46c969bfe	TCGA-LUAD.4df4e116-f5ce-4549-bf7d-9fd71c57ad2b.absolute_liftover.gene_level_copy_number.v36.tsv	b0f79fec6651475fff520a920cfc2349	3433550	released
c25d5e06-5ac3-4a69-816f-e3ca040bba34	TCGA-LUAD.0d2f02bd-9a21-4633-aa98-74e6b2cb9f84.absolute_liftover.gene_level_copy_number.v36.tsv	e7ed993f9fc7b9a4116d995059ff368c	3432167	released
519462f9-bc93-4a08-9eaf-75655b36851c	TCGA-LUAD.1d147e38-e89d-49f5-9f50-0dfa887423b4.absolute_liftover.gene_level_copy_number.v36.tsv	8d869fc628673f8704089bd8923dceaf	3432716	released
