id	filename	md5	size	state
f485b192-edc7-4d98-bb63-06a6f40b527f	dd976a25-dcd9-44ff-8fe4-3ab62f58bc5d.methylation_array.sesame.level3betas.txt	0f582622492354d07a5cfd427bdde15f	13169451	released
96d8602a-4c5a-466b-8dd4-ddc2ed9ef8f1	00291abb-0e5d-4deb-9246-ad0fea045aa6.methylation_array.sesame.level3betas.txt	3be0897539f3a7f97bbd0a4a55edf60e	13077963	released
e80908d4-faf0-4252-9b65-9b388936b2a5	03923c8e-5aa1-46ec-bbdc-d279041cc5f2.methylation_array.sesame.level3betas.txt	c6b2c6f3bd842d85d8433551f182a090	13106602	released
3e3c799b-a3c4-4e6f-802a-5504d3312ef2	a472e1c8-4a94-4b20-a3ca-8bdfd29cdec5.methylation_array.sesame.level3betas.txt	fe4a23f00092aa36f66ae59ef35689ff	13149558	released
c9894ac2-3a81-482e-be5e-c951a83856dc	00685208-8382-48e1-838b-fc0b7807f67f.methylation_array.sesame.level3betas.txt	75fdeefc2b87d3c4db193663af772d81	13124401	released
02eee71c-fe4a-40b9-8e5f-a8691e8013e6	604e65e3-1510-49c0-8532-6dd5cd321779.methylation_array.sesame.level3betas.txt	06f58226fc40cc3345bd1427ebb620e1	13162603	released
a3cb73a4-0976-4f76-8b27-ca81a2d30859	858e0396-79e3-484c-a236-fe11864b24f1.methylation_array.sesame.level3betas.txt	72155a7a503b420346ab7465c67fd9bf	13026559	released
a1a335fb-2b78-4554-8101-989d0f4b7632	79b49b4f-c2a2-465d-ab20-a576917c51ab.methylation_array.sesame.level3betas.txt	b21202a4bc38807b88ccf77e54357bd2	13159468	released
44398018-6310-4030-80c0-8b2000a7f7cf	d486de56-856b-4970-8c67-6913bf4cc72a.methylation_array.sesame.level3betas.txt	7729a6df6965b14c68d25a68fa340a31	13099042	released
6e13476c-4c5d-4750-9e1d-7e93482a849a	dd6d9e08-dbc9-4570-bd94-4e61c3907974.methylation_array.sesame.level3betas.txt	08e76a37f804e92dff634f513c3e7be8	13195519	released
cdb2e874-1a1e-4dd9-8c31-224902903e13	602a1d0d-bf24-42b2-a36b-1ec782ef8058.methylation_array.sesame.level3betas.txt	b2849635b9e3efdd37b7c86300218081	13099315	released
e146cd56-0abf-47a4-85fa-3d9aaf6291a3	71254763-5a5c-4b57-bfb1-ed7f9bc0f496.methylation_array.sesame.level3betas.txt	bc6490fe870af6e6129c41c389958fb5	13104071	released
8f5ab8b4-72a8-4365-a54a-f7dac0e384bd	3211c900-d9ba-4b44-9329-8bc476c59266.methylation_array.sesame.level3betas.txt	2afd96219c0107a42b3da9619fa08317	13131979	released
c425a9e6-345b-47e0-a449-f4f9575a9b84	001efc28-eef7-4e3e-b8f9-79d9d5452274.methylation_array.sesame.level3betas.txt	50a34956fe0f11322c141c490927e497	13207493	released
188e5c5b-5662-49fb-8a5c-1806d5550159	c304a276-af99-431a-b60f-f07ff02434b4.methylation_array.sesame.level3betas.txt	6b6064bfb34a1859da115583bf52baec	13170107	released
f3502942-78cf-448b-a6d4-35c871826aa7	f48e2979-edf0-4241-b989-e6878960bbcd.methylation_array.sesame.level3betas.txt	8d35d0da3a074ff6e362fbb4e62ce844	13188972	released
7ea826d5-76ee-4362-b856-f17d9c9fad78	c9c05811-41fe-46ad-8c44-dfdcf7cbda02.methylation_array.sesame.level3betas.txt	210fca206ea24751c0192c72c9be326b	13163797	released
741e0996-d818-4602-baf9-36e67fe7d11b	0300ad91-d4fb-41ce-822f-844a9391b6dd.methylation_array.sesame.level3betas.txt	948cfd7436c3404ea8aaee8306140500	13045218	released
ed39e87e-8c90-43ea-b356-764b5aa5a940	8460ef05-a6c6-47d8-86bd-76c076a4c3c1.methylation_array.sesame.level3betas.txt	a8f975cc40f3788c8bb9a127d07a3f14	13154128	released
f099d756-e621-4a0b-9e9e-138a3bd3be50	536a872f-bb14-43f6-b2b8-4673e55923d8.methylation_array.sesame.level3betas.txt	cb10286e4739862417e2bdfbe0996180	13091489	released
339bd730-57ec-494f-b219-745cdc8d86d2	0efc7c98-28eb-46d2-8aa5-2e3ff5d04d09.methylation_array.sesame.level3betas.txt	d7ff6a078a2ca0e8298eb09f8729bbdd	13164022	released
14da0a88-fb70-4df6-8ff5-c94cbe508c77	f66a6fe5-68ef-4d4e-890c-dd5bfcda0826.methylation_array.sesame.level3betas.txt	0f0a4790f336ca042ab7676be35547dc	13189623	released
2a618451-5bd2-4c4b-a4b4-376281cc5f43	06dbda1d-0ce0-45bb-a94c-7a137e5411bf.methylation_array.sesame.level3betas.txt	6726f83917a3d0e83eb534359f94ab3f	13174310	released
cbaa1a87-5373-4fa0-b2b5-d14bf3a93046	bf6ffed2-bc16-404e-be91-2158ccdcdc20.methylation_array.sesame.level3betas.txt	701e5882f025afac1c0eaa846416ea68	13177481	released
ee90a767-c920-402c-95e3-e33b193be5a8	f1770242-9175-4577-b1bc-f6cf47c9d009.methylation_array.sesame.level3betas.txt	5f3bd432106de1917c79069d456de7b3	13153467	released
533b6356-becd-4033-8ff7-cc8e2a50e350	ff33d9dd-eefa-42b0-9160-f4f0138a793e.methylation_array.sesame.level3betas.txt	e88f075c504396762e238634f8cd33be	13173024	released
379f9212-aa2f-426c-b4e5-a4545746cffc	53634580-0c4d-4560-9fce-2edf5c586bfa.methylation_array.sesame.level3betas.txt	251d86c52e27b9995e27af3166287dae	13143399	released
b92b3124-331c-4fef-b43e-420d365278e5	8ef75cb3-7c03-4d4b-a6b8-cad81245657b.methylation_array.sesame.level3betas.txt	5ea4ae507e983e702be2624bcec1da86	13174728	released
eb55df92-ecb3-4cd6-ad0f-716a229255c5	68ca8547-31f5-4b52-9e20-fb6e791c4f7e.methylation_array.sesame.level3betas.txt	ca92fc4da9d7edba4c74a90f635e2738	13136465	released
4fcc8434-2b4d-4687-8a5b-9f3289a8f8e4	fde10734-68d0-47f9-a184-ec2837138c6c.methylation_array.sesame.level3betas.txt	5c8f0824e845151b838513c240a39806	13151618	released
08903226-0250-44d7-a171-957fd7a84dd3	eceddb0e-9695-4e07-93ac-5c38427db790.methylation_array.sesame.level3betas.txt	6f63e00cf7f81d36b33d3f4a7c40320f	13161016	released
d82d3b2f-343e-4ce5-b207-1e1642b21dfe	3d4d6726-bc9c-4a70-ae51-866baa003438.methylation_array.sesame.level3betas.txt	996e1773fe3f348497eb821462aac211	13190855	released
ca5e639a-e947-48ae-b218-7b15764e4090	536bfc51-f447-485f-9db6-4ff56fe8951f.methylation_array.sesame.level3betas.txt	8ec934572049b2cfa09281d0651c61c1	13144477	released
f9a240b4-fed6-49c8-9de5-1ccc8f2c9dc3	936ce92d-75b4-41dd-8792-06899a9ff31b.methylation_array.sesame.level3betas.txt	1b2e498912a91c278c5c1cb38b5df1f2	13128137	released
034ddf29-0552-44b9-97b4-b9a9a38b6ca0	e79afe4a-d19b-4d11-8c08-ebcebb962d9c.methylation_array.sesame.level3betas.txt	abd2af813dbb425adb982e9609481f7f	13192430	released
6d275a1c-a8e3-40b4-8758-69d85a31f0a7	a191d61a-8cbf-48a5-96f3-8d96dac1b2aa.methylation_array.sesame.level3betas.txt	b09afc84435b2eb1f0c64ff4a35442de	13192625	released
8c2d85b1-9998-4a5f-bbe3-d8770d5f2e79	24e795a7-480e-4fb6-a1ef-43e3e66b90ff.methylation_array.sesame.level3betas.txt	9a9d6dd81ef089b977ab8438085e3b95	13144224	released
a5c20dde-ba99-4ad2-ab84-45997c9e010b	cfc139cc-1e7d-47b9-896f-1a646988f338.methylation_array.sesame.level3betas.txt	f7d95ba51cf1af9b12b0436f6c473884	13202229	released
cae2341b-7583-4f91-b249-b65361969e36	b8aa7480-42c8-425f-8a8e-5180431b13f0.methylation_array.sesame.level3betas.txt	420e511a8c52813f8abc1c530698b39a	13049151	released
2389690f-a6b7-4cf5-a0ea-b4ee86359e65	a4144e04-d452-4f59-992f-b5aae0f33ca1.methylation_array.sesame.level3betas.txt	66eb46957281a2943e8b06ec3ec7f1bf	13197907	released
e6ed548e-e3f0-41ae-9345-dbf46b053c26	45686a25-f0f5-4944-bcb4-a3ffc512de83.methylation_array.sesame.level3betas.txt	0626f7ad06b5ef719a5393426346ed4f	12863885	released
395179ea-7619-4ca8-8caa-138a14ecf716	cdbc6602-983b-4307-9801-89047ee02144.methylation_array.sesame.level3betas.txt	095cf6ccc99727c31c50a9b0eacab488	13204424	released
9559bba3-1654-4f1e-8913-48e26bc11955	eae0944c-2c04-43d0-9561-b241221ffe9e.methylation_array.sesame.level3betas.txt	8b944700e709abdaaa49cfcb5fd85433	13006098	released
8031046b-b353-458a-9333-e888033050e2	a27f851a-3654-4a20-b3bb-2d226d2212fe.methylation_array.sesame.level3betas.txt	744bd693423c4da4e1749a7ff9b22b5f	12973705	released
7b26e197-cb01-493f-a485-bcced6628ac5	ec026de4-cdcb-4e0e-b2f1-fe4e3fecf0fd.methylation_array.sesame.level3betas.txt	f0d567471dcaa687cecfcd9063afdc03	13137311	released
3ea83163-7d06-4f2d-be85-64cee6cfedf4	4e311d3c-e46c-482d-b700-9b5fb457ed26.methylation_array.sesame.level3betas.txt	670d2c8b52189cc13a4a4c3f92c69ae7	13141837	released
884c7c7d-a672-4cb2-bf1e-6ae20a0c3712	0aa70f64-9f66-401f-96f7-0669087f9b57.methylation_array.sesame.level3betas.txt	2861871d211e4330ac093f2f98e0f336	13194012	released
1b1bfeb9-1a65-43bd-a51e-cbb4260dcae2	5150320b-e1d2-4870-85aa-234f929a1d0e.methylation_array.sesame.level3betas.txt	615bcda81b0b040a1d3ba3f91acdd5eb	12971027	released
960df266-7560-4db2-936f-4135c73d3a6f	a75c0087-533c-4449-b11c-74ece2ae9347.methylation_array.sesame.level3betas.txt	ff0b27fded2e83bfb5411255785dc894	13185359	released
671af7d9-0fec-4e4d-a668-c33fa5d5f14f	79adda4b-685a-49ca-a768-7aad361d6a2f.methylation_array.sesame.level3betas.txt	127267a312103eff19fa9d10beaacde0	13137161	released
68acb010-b09e-4340-bc84-2cdc7d6057f0	8a4fc09f-ebfa-400a-8ab7-9472ecedbb95.methylation_array.sesame.level3betas.txt	69a2f76e4404fb77290c27692c673686	13166304	released
7bb06e86-923b-45d2-8a6c-981fbf818767	3cc09057-fb71-475f-802a-2ee2343d24bb.methylation_array.sesame.level3betas.txt	cc4fe63b81d5b6c2c1b7bcc41c2d1080	13195148	released
2fb23eea-c5de-49d0-9c50-95038fc7c157	907ee112-fb3c-4002-9795-7d60ef6eb4fa.methylation_array.sesame.level3betas.txt	212f6dfc0630dd571d9e1f29d515a349	12978211	released
127a4a5e-64d0-464b-98b4-8f5ad8912e51	c124a015-f2ab-4eed-a4fe-6bff55f3564b.methylation_array.sesame.level3betas.txt	76169c06dd1794b28345860a1c7e1ae9	13151921	released
e8d21daf-8c95-43bd-843a-445b02834ab4	3531e822-9aeb-4388-bb3e-46f7421eef4e.methylation_array.sesame.level3betas.txt	0467a3bc2f57656cb00d414d9e986738	13181609	released
52eb0eb5-8f56-4c09-a7d1-c911b91171a6	e9770623-3d6c-4941-9faf-c4a14d59b0c8.methylation_array.sesame.level3betas.txt	4f24ab42825a737d7715a55c128ba020	13201108	released
b1f8cdd8-3952-427a-bf6c-fcd83637105e	593c3959-c499-41ff-90d5-444b32d92c70.methylation_array.sesame.level3betas.txt	49b97c7589fa5e32b5bc6741711d55ba	13071899	released
6eac4810-d2d3-4c48-8854-d61cc96cc7d4	c760d927-69fb-4c81-94f4-96aa62abe13d.methylation_array.sesame.level3betas.txt	d17d1aa156ccd56f77b84d3bb093abbe	13204757	released
a38fef4e-8a25-431f-98c0-372ecc3a996c	8d564615-8bab-4f73-92c6-80b46f502b09.methylation_array.sesame.level3betas.txt	1a2499cb0f07bd43b8dbdca4d9bfab59	13164509	released
c2c169d9-7323-4a38-9d9b-e24e466816d8	75a23303-53a8-4c91-a3b4-fba9ba70a6c0.methylation_array.sesame.level3betas.txt	683f3f1c08de0ccdb507911bea7f6569	13113187	released
3c74fca3-f3c0-48a7-b7ea-57b5dd01e165	1f481660-4aee-4041-87e6-35c727b95c8e.methylation_array.sesame.level3betas.txt	34020a9b50eb204ae694364fe3133f72	13152085	released
45d04cd4-020d-41aa-8cce-210ff947c580	e2f5adf9-5d86-46a6-bb81-0b9b94f1505c.methylation_array.sesame.level3betas.txt	8408541a6ab935e4fa007eac816009d6	13128371	released
10fabbc1-d12d-4109-8645-9df8075c2505	3e7e77a1-6ae4-46ed-8bcf-042b2451d73e.methylation_array.sesame.level3betas.txt	4af73f80b80480405a6c8ed63fe5e2ac	13198606	released
09d18aee-6853-4254-9024-45ba7aa7b111	13ae21cb-a81b-4794-9cde-0375a276fffa.methylation_array.sesame.level3betas.txt	32aa87da11ff26c81b6206acdd8c6b1a	12926518	released
b2f56684-e2df-4182-88a6-a1571e3e2030	1bfeadb5-7507-4d99-bb33-71816275accc.methylation_array.sesame.level3betas.txt	580dd9648c595841652e97340afc75e8	13096883	released
c865dfdb-42bd-4700-9a91-eac2b56a3cb3	937b28f6-5e66-462f-bd3a-897452d9b373.methylation_array.sesame.level3betas.txt	606ab029e5c20c60ccf0f8de8eccbe5b	13175743	released
61277530-2207-45be-bb00-b9ad813a85c9	80e60be0-b21c-42fa-a8f9-aca032dfd2c5.methylation_array.sesame.level3betas.txt	5c1d6f722abe8bed49ddeb1b108accc3	13171067	released
d912d421-44ed-46a8-9b39-7ceb8fc697ac	c7209ad2-1693-4133-a70b-f047deb12bca.methylation_array.sesame.level3betas.txt	c8ee6872377cdda4ab32efdef4dfcd48	13162356	released
e9b7ce2c-36b2-4160-aa42-0946c12e7e00	75159a42-aad4-4988-a607-3e2512273232.methylation_array.sesame.level3betas.txt	e9302499ef3789381a75336a9a4de193	13145439	released
b4974f36-432a-47c5-8377-09850fedd50b	38e4fe20-c970-4eb0-8770-5d18b0b8bb42.methylation_array.sesame.level3betas.txt	b0a78f8d416b80836d9b5d92115dd2c2	13112430	released
2963ba0e-cd13-4a95-98a8-445f65cb0f15	eef0a910-7a0d-48ce-966d-103d43313e28.methylation_array.sesame.level3betas.txt	9d141930fe503a2d56d1a2929e6b1105	13172753	released
4979ef4d-3261-4a32-80df-b661e6f0289b	e03955fc-c86a-4cb4-9ed1-c9057fad413c.methylation_array.sesame.level3betas.txt	f37e783f1987609fd145563db5076869	13062580	released
eb1df92a-e466-47b5-b040-8fdff9528a40	93376252-0096-47bb-955b-317addb7a693.methylation_array.sesame.level3betas.txt	6ba70287c549e13b872f9dd9b0db4728	13125877	released
f47794a1-e72c-48d9-bec8-6c842507bcd6	2a2e12ce-a364-4eeb-9b21-176b87575c8f.methylation_array.sesame.level3betas.txt	567ccfdcf1fb23d9145ef194e33d9d5e	13173461	released
382ee0f9-03dd-48a0-85a7-1e8192e513ca	06265f48-0df0-4eee-aeeb-9144fb8da3f7.methylation_array.sesame.level3betas.txt	17974954146034bd60ad8d4ed1210f80	13194474	released
881a8455-eb48-4271-9713-19fffb890f06	f11bac58-7e98-4905-8cb3-47af3a7120d1.methylation_array.sesame.level3betas.txt	20fc7f630302225dee5106097402b120	13145261	released
0968ba09-3f57-400f-bb30-def45e6ae860	b7818e48-5943-4268-84aa-9d08776b95b4.methylation_array.sesame.level3betas.txt	b6ff783b702115563a7fb62e75d63aba	13124902	released
266d2f25-bf17-4969-b5ee-c6e35314c63a	2c1c9d79-2387-4ba1-bdb8-b2f86dd87f54.methylation_array.sesame.level3betas.txt	bfcad5cace96b20d9eec8c3bddd7544e	13186143	released
f888ded9-21bd-441f-bf16-4564889b7516	5ce7262d-a72d-4bad-a016-d067e3ba2d91.methylation_array.sesame.level3betas.txt	5a1e55bfda8d3fecd97f28f8238d9471	13195731	released
4371ff1c-3810-4669-bc38-93e10322cbfb	b2850e1c-dcf5-42ae-92a4-8f81b4e4b87e.methylation_array.sesame.level3betas.txt	c50338136644dbb6207a67d8f526cfe6	13180509	released
cd7afb88-2c22-4209-be1c-55e65fdc7b74	b9c6cea9-d006-47f4-87b8-f6c46422e917.methylation_array.sesame.level3betas.txt	f4d9e3a3056d4876a481239566a5dcf6	13153632	released
dfae4022-04b4-4710-81a1-68c5ac5d98f0	839155e1-38ea-4be7-a656-66f42b39eed0.methylation_array.sesame.level3betas.txt	a52ce1b2177cd464e99c4dd3d9f30793	13178333	released
99bbb50e-b650-4355-8119-e4535b3bb25e	a06e257d-014a-49db-b935-c5bf66ef4407.methylation_array.sesame.level3betas.txt	b967b1bd79cd2646bd2afbd815c2c4af	13005503	released
38b4ab4b-9d74-4192-a18f-6bd1fb035c17	e8e403cf-80fd-48e8-91e7-4f9428da4e6a.methylation_array.sesame.level3betas.txt	02fae3492ca18b84f82987ef7f78af56	13115121	released
51d76613-21ab-4794-a3c5-fd083b01f467	fd3484f0-1f98-4c8f-a1b0-5cad71ffcb0b.methylation_array.sesame.level3betas.txt	1229aff74644fdb1505a5f8e8bebeb23	13185856	released
c456435e-5288-4500-ac58-4b0d77d2e3d9	b5308f46-85c9-4d8b-be53-aafa0fcf80a1.methylation_array.sesame.level3betas.txt	36ca4af7ac176c6cb424886ba8ac3a68	13171015	released
ebc0d57c-e9f8-44e6-922e-6b39bbbcb0fe	a9e10388-6292-47ba-aa27-d8fbbe81db60.methylation_array.sesame.level3betas.txt	95402b3b8ab525bd6b1093b03966a3b0	13095456	released
3378f382-da1e-46d2-8451-07a1b04d0c1e	55b57af8-90ff-4f08-9743-d9ec61103419.methylation_array.sesame.level3betas.txt	4ccc7ca401b8ff7757a6f9a4067e84dd	13148340	released
7380baf3-bd03-4d38-aca3-9ae9ba761ab5	edd44cdb-1f90-4e36-afc8-1e61dc3be1a4.methylation_array.sesame.level3betas.txt	4b6183b1d857918c3958ead7ebfaa9ae	13136300	released
29989738-5991-449f-9ac4-a24ba19b9e72	d2b2c8d0-e1e0-4b69-aa53-207f0db6d471.methylation_array.sesame.level3betas.txt	0e194df7823ef62ea2255fb622964d50	13157291	released
2d9f2bcc-d44a-4d89-9900-fceec6790df0	a4992c3e-487c-401f-aa54-66c72fd1b0c5.methylation_array.sesame.level3betas.txt	c3f671f028726382603f929fa448e7aa	13140115	released
dac1a7ec-240e-42fd-be54-0f79511e559c	a2616b86-c5a9-47b6-8532-9e98f37fd2a1.methylation_array.sesame.level3betas.txt	ca709920658448a0b58f8a0c7497d2d2	13189251	released
99204ca7-9dd0-4422-951e-19da468967e1	a06c8019-c063-450b-92f3-4f39568361e4.methylation_array.sesame.level3betas.txt	ad5c63d352cb38d3dc75655e35970c84	13197148	released
dd669086-eed6-4ab5-ad5b-49fce7a86a34	8f553d6f-f314-4293-9a70-d3dcb7dae8f7.methylation_array.sesame.level3betas.txt	7ffe6644b653014b4aa51612a1ba9dec	13153944	released
8767fbd1-a53f-4899-953b-f1fc247ec1dc	2f7eb5ec-7aea-497f-a31f-3548b38b87b5.methylation_array.sesame.level3betas.txt	0a8c93b6e9ebc2327f49856949b2e73b	13176856	released
1198cff7-3fb9-43ba-ace1-11ede3ef5816	1fc57c52-b7bd-4fec-b974-7cc75086d861.methylation_array.sesame.level3betas.txt	a9ac8bbc5108700f40d6629f8a486f9e	13124094	released
f4486bc2-e6c2-4fe7-ad59-035ab3d6a5f4	15941496-95a9-4d86-a469-dc1ad8417300.methylation_array.sesame.level3betas.txt	56ee123668d5240b05c2ad5ab98a7e54	13185630	released
282d4112-95df-47a4-9242-fc4967b78962	8fa4cdef-839a-4fc3-a901-b7908992cd71.methylation_array.sesame.level3betas.txt	f016921e55dc3b3fa2bf40c4d2ea9d28	13088563	released
5a416ece-fee1-4efd-9338-7bbb0941dfac	5ac39c18-b055-4a03-a3ac-26cae4e62fe0.methylation_array.sesame.level3betas.txt	b328d93cb2da9abce1ca6bc5cc109136	13116447	released
6db46103-4c8f-4c80-a2e3-7a0fb59434a5	8a43ed1d-b4f0-4998-bea0-c7375b7e56fb.methylation_array.sesame.level3betas.txt	cbc10dfe80429c1ebde05979ce122c20	13195036	released
dbab6ccd-3b26-4b5a-bf11-f381f1091316	3e16b156-1909-4236-832d-aeb3470dee9d.methylation_array.sesame.level3betas.txt	a50dd09f475c96b53e2e065fd5b50027	13135922	released
b180f2a2-d8a6-4523-bd93-ca4ce5b74119	11aabaa8-910f-40d6-af86-a021a43add38.methylation_array.sesame.level3betas.txt	c3d068ab38e567b9f9b73a912f88f1fa	13194115	released
82b9d30b-b6e8-4785-877a-05253fa4aed0	ee2da26a-3900-428a-9ade-46b9fa0a9058.methylation_array.sesame.level3betas.txt	1714bb954ee46b769a086e0f6b77a673	12987841	released
f8582f43-9295-46a1-a180-99aff776dedd	f042968a-e711-4daf-b26c-036c45b49f51.methylation_array.sesame.level3betas.txt	52b67a7be06b34e18032618595571d82	13162476	released
4acdc34b-8caa-44f9-bb55-c55942c6d930	ad29629a-c58f-4520-b2f1-bbc86c19148a.methylation_array.sesame.level3betas.txt	6f8482cb2dabf5a61ceb74bb5aba3012	13182905	released
88718cb4-5eef-4fa2-81b7-61f5878f2e39	622b6e31-7ab2-424c-a82d-97bf600c2113.methylation_array.sesame.level3betas.txt	5308711e31aa583e9ab260495ab945b6	13187782	released
22ce762e-783e-455a-bb04-fa95a0c4b1d2	fb46eff2-33da-4061-bcd9-9b13508bbce8.methylation_array.sesame.level3betas.txt	70509214bacfe97368fb01dde399bc5f	13007727	released
ac1b3490-b748-4aed-bc57-74c572251952	acd1c0ea-1c9b-495e-ad5d-9784561d2cf8.methylation_array.sesame.level3betas.txt	125ddf5df03b289b4d58c1d95e168d52	13163550	released
a0f8ac3a-99e2-4da8-942a-9d5e6ca862fa	d5769119-6454-48f2-9b9c-9f22c9761df9.methylation_array.sesame.level3betas.txt	8aa14981b15f60a3e0a50f632f400790	13133450	released
bc58aa54-0ea1-486e-b7f1-419003c5a06e	bcf2985f-0b02-447d-8b8b-34eba443ccfa.methylation_array.sesame.level3betas.txt	dfce1cdfbaa7b7fd14849ff1f9cc583b	13155469	released
c61f6bd4-3f3d-4a58-8580-bb60d1786bab	a28ef980-22d9-4a58-a12b-21f3e7038a65.methylation_array.sesame.level3betas.txt	14045126fe7b01df095db87b7a2fefc7	13094039	released
2e8682c9-4af6-4579-800f-6a77369c6aa3	1242aeeb-e24a-4bdc-9f7c-62decc962ee9.methylation_array.sesame.level3betas.txt	ef8ca10b14d84e1b30e69dde1876ebe1	13191390	released
1b25bc22-3fc9-4f08-ab58-368b2b62b176	bf028572-783d-4ce6-8f7c-8c9c7ac6d33a.methylation_array.sesame.level3betas.txt	0207a9d68abd811b3770baed12aa365a	13164279	released
c7264ff7-7b32-4430-ab2e-201a5fb8b691	be75986f-4acd-4e56-8bd3-c6fc1829fe64.methylation_array.sesame.level3betas.txt	bef15b4ebd7a7255e203923c1ad10654	13145092	released
d14d7f54-286d-477a-9c7f-fbcf4d71563b	a4afcab5-875e-4378-9310-4aa73c1a85d6.methylation_array.sesame.level3betas.txt	3fee668e0e0aa8b1500dffc4828b6729	13174753	released
03d8a2f0-855a-4c00-93f4-f47b75aa5b15	463087b5-995c-41b2-b011-4ea6d04f58c9.methylation_array.sesame.level3betas.txt	cfefddd84a7d512ef72ccc1a4971cfa6	13159838	released
2a98ed4b-50de-40e8-96e8-73108b6634ba	65dc48db-d8d0-465f-a6cf-590e53eab3e0.methylation_array.sesame.level3betas.txt	f17d37acda8b54a7f195e489a7e7dc51	12656216	released
0d14723e-940c-4cce-b4ee-88d56dc33df6	6c3fe47a-8ef7-4e71-92ab-803ad0ec1e5e.methylation_array.sesame.level3betas.txt	c43597da71b293dfcc583e4d775ee850	13089836	released
